mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian
13SGR,2022-06-26,2022-06-26T17:19:11.024000+00:00,S2A_MSIL2A_20220626T171911_N0400_R012_T13SGR_20220627T120758,11.07121,False,41.095,USA,"POLYGON Z ((-102.871141153 32.5193348717 0, -101.7035354961 32.4941417267 0, -101.7387689153 31.5051737443 0, -102.8939237565 31.5294223274 0, -102.871141153 32.5193348717 0))",True,False,False,True
13SGR,2023-01-12,2023-01-12T17:27:01.024000+00:00,S2A_MSIL2A_20230112T172701_N0400_R012_T13SGR_20230113T102559,8.409347,False,39.9,USA,"POLYGON Z ((-102.871141153 32.5193348717 0, -101.7035354961 32.4941417267 0, -101.7387689153 31.5051737443 0, -102.8939237565 31.5294223274 0, -102.871141153 32.5193348717 0))",True,False,False,True
13SGR,2023-09-07,2023-09-07T17:28:59.024000+00:00,S2B_MSIL2A_20230907T172859_N0509_R055_T13SGR_20230908T021625,1.045327,True,5.647,USA,"POLYGON Z ((-102.871141153 32.5193348717 0, -101.7035354961 32.4941417267 0, -101.7387689153 31.5051737443 0, -102.8939237565 31.5294223274 0, -102.871141153 32.5193348717 0))",True,False,False,True
13SGR,2023-10-17,2023-10-17T17:33:29.024000+00:00,S2B_MSIL2A_20231017T173329_N0509_R055_T13SGR_20231019T144558,0.000872,False,4.35,USA,"POLYGON Z ((-102.871141153 32.5193348717 0, -101.7035354961 32.4941417267 0, -101.7387689153 31.5051737443 0, -102.8939237565 31.5294223274 0, -102.871141153 32.5193348717 0))",True,False,False,True
13SGR,2025-01-16,2025-01-16T17:25:49.024000+00:00,S2B_MSIL2A_20250116T172549_N0511_R012_T13SGR_20250117T000800,20.891295,False,0.0,USA,"POLYGON Z ((-102.871141153 32.5193348717 0, -101.7035354961 32.4941417267 0, -101.7387689153 31.5051737443 0, -102.8939237565 31.5294223274 0, -102.871141153 32.5193348717 0))",True,False,False,True
13SGR,2025-02-18,2025-02-18T17:32:59.024000+00:00,S2B_MSIL2A_20250218T173259_N0511_R055_T13SGR_20250218T205454,65.487063,False,0.0,USA,"POLYGON Z ((-102.871141153 32.5193348717 0, -101.7035354961 32.4941417267 0, -101.7387689153 31.5051737443 0, -102.8939237565 31.5294223274 0, -102.871141153 32.5193348717 0))",True,False,False,True
13SGS,2019-09-03,2019-09-03T17:29:01.024000+00:00,S2A_MSIL2A_20190903T172901_N0212_R055_T13SGS_20201004T084652,4.484504,False,0.0,USA,"POLYGON Z ((-102.84939281 33.4209262161 0, -101.6699029228 33.3948548602 0, -101.7067443676 32.4060610176 0, -102.8732161095 32.4311692173 0, -102.84939281 33.4209262161 0))",True,False,False,True
13SGS,2021-07-01,2021-07-01T17:19:01.024000+00:00,S2A_MSIL2A_20210701T171901_N0300_R012_T13SGS_20210702T020909,9.228653,False,0.0,USA,"POLYGON Z ((-102.84939281 33.4209262161 0, -101.6699029228 33.3948548602 0, -101.7067443676 32.4060610176 0, -102.8732161095 32.4311692173 0, -102.84939281 33.4209262161 0))",True,False,False,True
13SGS,2022-05-20,2022-05-20T17:29:11.024000+00:00,S2A_MSIL2A_20220520T172911_N0400_R055_T13SGS_20220522T054540,89.015812,False,0.0,USA,"POLYGON Z ((-102.84939281 33.4209262161 0, -101.6699029228 33.3948548602 0, -101.7067443676 32.4060610176 0, -102.8732161095 32.4311692173 0, -102.84939281 33.4209262161 0))",True,False,False,True
13SGS,2023-05-30,2023-05-30T17:28:59.024000+00:00,S2B_MSIL2A_20230530T172859_N0509_R055_T13SGS_20230531T002330,3.746518,False,0.0,USA,"POLYGON Z ((-102.84939281 33.4209262161 0, -101.6699029228 33.3948548602 0, -101.7067443676 32.4060610176 0, -102.8732161095 32.4311692173 0, -102.84939281 33.4209262161 0))",True,False,False,True
13SGT,2016-10-18,2016-10-18T17:33:32.026000+00:00,S2A_MSIL2A_20161018T173332_N0212_R055_T13SGT_20210213T115632,8.391579,False,0.0,USA,"POLYGON Z ((-102.82665442 34.322373244 0, -101.63474073 34.2954057299 0, -101.6732579699 33.3067898319 0, -102.8515623739 33.3327745403 0, -102.82665442 34.322373244 0))",True,False,False,True
13SGT,2021-01-02,2021-01-02T17:27:21.024000+00:00,S2A_MSIL2A_20210102T172721_N0212_R012_T13SGT_20210103T061339,0.220901,False,86.639,USA,"POLYGON Z ((-102.82665442 34.322373244 0, -101.63474073 34.2954057299 0, -101.6732579699 33.3067898319 0, -102.8515623739 33.3327745403 0, -102.82665442 34.322373244 0))",True,False,False,True
13SGT,2022-05-15,2022-05-15T17:28:59.024000+00:00,S2B_MSIL2A_20220515T172859_N0400_R055_T13SGT_20220518T051337,0.001503,True,0.0,USA,"POLYGON Z ((-102.82665442 34.322373244 0, -101.63474073 34.2954057299 0, -101.6732579699 33.3067898319 0, -102.8515623739 33.3327745403 0, -102.82665442 34.322373244 0))",True,False,False,True
13SGT,2024-05-21,2024-05-21T17:18:59.025000+00:00,S2B_MSIL2A_20240521T171859_N0510_R012_T13SGT_20240521T223805,37.038741,False,0.0,USA,"POLYGON Z ((-102.82665442 34.322373244 0, -101.63474073 34.2954057299 0, -101.6732579699 33.3067898319 0, -102.8515623739 33.3327745403 0, -102.82665442 34.322373244 0))",True,False,False,True
13SGT,2024-10-06,2024-10-06T17:32:11.024000+00:00,S2A_MSIL2A_20241006T173211_N0511_R055_T13SGT_20241006T224550,2e-05,False,0.0,USA,"POLYGON Z ((-102.82665442 34.322373244 0, -101.63474073 34.2954057299 0, -101.6732579699 33.3067898319 0, -102.8515623739 33.3327745403 0, -102.82665442 34.322373244 0))",True,False,False,True
14RKU,2016-11-04,2016-11-04T17:33:32.026000+00:00,S2A_MSIL2A_20161104T173332_N0212_R012_T14RKU_20210413T202649,97.695663,False,85.995,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKU,2016-11-24,2016-11-24T17:26:42.026000+00:00,S2A_MSIL2A_20161124T172642_N0212_R012_T14RKU_20210414T224421,19.74309,False,86.046,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKU,2017-01-03,2017-01-03T17:27:12.026000+00:00,S2A_MSIL2A_20170103T172712_N0300_R012_T14RKU_20210529T140503,72.61863,True,0.0,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKU,2020-12-18,2020-12-18T17:27:29.024000+00:00,S2B_MSIL2A_20201218T172729_N0212_R012_T14RKU_20201219T151254,51.556903,False,0.0,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKU,2023-10-09,2023-10-09T17:22:21.024000+00:00,S2A_MSIL2A_20231009T172221_N0509_R012_T14RKU_20231010T021925,5.6e-05,True,0.0,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKU,2024-02-11,2024-02-11T17:24:39.024000+00:00,S2B_MSIL2A_20240211T172439_N0510_R012_T14RKU_20240211T230701,10.32465,False,86.908,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKU,2024-10-28,2024-10-28T17:23:39.024000+00:00,S2B_MSIL2A_20241028T172339_N0511_R012_T14RKU_20241028T211237,29.251361,True,0.0,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKU,2025-02-15,2025-02-15T17:23:19.024000+00:00,S2B_MSIL2A_20250215T172319_N0511_R012_T14RKU_20250215T204826,0.155736,False,59.112,USA,"POLYGON Z ((-102.1320174883 30.6952740477 0, -100.9865237501 30.7178664205 0, -100.9667134142 29.7275896486 0, -102.1008205074 29.7058729413 0, -102.1320174883 30.6952740477 0))",True,False,False,True
14RKV,2017-08-16,2017-08-16T17:18:59.027000+00:00,S2B_MSIL2A_20170816T171859_N0212_R012_T14RKV_20210201T022813,1.940013,True,0.0,USA,"POLYGON Z ((-102.1618115593 31.5963908009 0, -101.0054438852 31.6197961708 0, -100.9847190459 30.6296680131 0, -102.1291755165 30.6071543369 0, -102.1618115593 31.5963908009 0))",True,False,False,True
14RKV,2021-07-21,2021-07-21T17:19:01.024000+00:00,S2A_MSIL2A_20210721T171901_N0300_R012_T14RKV_20210722T075639,24.585936,False,57.913,USA,"POLYGON Z ((-102.1618115593 31.5963908009 0, -101.0054438852 31.6197961708 0, -100.9847190459 30.6296680131 0, -102.1291755165 30.6071543369 0, -102.1618115593 31.5963908009 0))",True,False,False,True
14RKV,2025-02-18,2025-02-18T17:32:59.024000+00:00,S2B_MSIL2A_20250218T173259_N0511_R055_T14RKV_20250218T205454,0.040482,True,0.0,USA,"POLYGON Z ((-102.1618115593 31.5963908009 0, -101.0054438852 31.6197961708 0, -100.9847190459 30.6296680131 0, -102.1291755165 30.6071543369 0, -102.1618115593 31.5963908009 0))",True,False,False,True
14RLU,2018-07-24,2018-07-24T17:08:51.024000+00:00,S2A_MSIL2A_20180724T170851_N0212_R112_T14RLU_20201011T192806,54.561039,False,0.0,USA,"POLYGON Z ((-101.0886033713 30.7162636631 0, -99.9421703624 30.7296502514 0, -99.9327689458 29.7389165957 0, -101.0677767941 29.7260490256 0, -101.0886033713 30.7162636631 0))",True,False,False,True
14RLU,2019-01-23,2019-01-23T17:26:21.024000+00:00,S2A_MSIL2A_20190123T172621_N0212_R012_T14RLU_20201008T035710,0.103344,False,57.391,USA,"POLYGON Z ((-101.0886033713 30.7162636631 0, -99.9421703624 30.7296502514 0, -99.9327689458 29.7389165957 0, -101.0677767941 29.7260490256 0, -101.0886033713 30.7162636631 0))",True,False,False,True
14RLU,2024-03-22,2024-03-22T17:19:09.024000+00:00,S2B_MSIL2A_20240322T171909_N0510_R012_T14RLU_20240322T231812,0.000528,True,0.0,USA,"POLYGON Z ((-101.0886033713 30.7162636631 0, -99.9421703624 30.7296502514 0, -99.9327689458 29.7389165957 0, -101.0677767941 29.7260490256 0, -101.0886033713 30.7162636631 0))",True,False,False,True
14RLU,2024-08-29,2024-08-29T17:18:59.024000+00:00,S2B_MSIL2A_20240829T171859_N0511_R012_T14RLU_20240829T214110,59.724718,False,57.559,USA,"POLYGON Z ((-101.0886033713 30.7162636631 0, -99.9421703624 30.7296502514 0, -99.9327689458 29.7389165957 0, -101.0677767941 29.7260490256 0, -101.0886033713 30.7162636631 0))",True,False,False,True
14RLV,2018-02-12,2018-02-12T17:24:29.027000+00:00,S2B_MSIL2A_20180212T172429_N0212_R012_T14RLV_20201013T203949,7.074223,False,0.0,USA,"POLYGON Z ((-101.1084940324 31.6181357244 0, -99.9511494784 31.6320042048 0, -99.9413138944 30.6414107828 0, -101.0867060905 30.6280708398 0, -101.1084940324 31.6181357244 0))",True,False,False,True
14RLV,2018-03-19,2018-03-19T17:20:21.026000+00:00,S2A_MSIL2A_20180319T172021_N0212_R012_T14RLV_20201013T111026,27.17165,False,0.0,USA,"POLYGON Z ((-101.1084940324 31.6181357244 0, -99.9511494784 31.6320042048 0, -99.9413138944 30.6414107828 0, -101.0867060905 30.6280708398 0, -101.1084940324 31.6181357244 0))",True,False,False,True
14RLV,2018-12-04,2018-12-04T17:27:01.024000+00:00,S2A_MSIL2A_20181204T172701_N0212_R012_T14RLV_20201008T071955,0.955485,False,56.749,USA,"POLYGON Z ((-101.1084940324 31.6181357244 0, -99.9511494784 31.6320042048 0, -99.9413138944 30.6414107828 0, -101.0867060905 30.6280708398 0, -101.1084940324 31.6181357244 0))",True,False,False,True
14RLV,2021-09-21,2021-09-21T17:09:19.024000+00:00,S2B_MSIL2A_20210921T170919_N0300_R112_T14RLV_20210922T080903,34.322562,True,0.0,USA,"POLYGON Z ((-101.1084940324 31.6181357244 0, -99.9511494784 31.6320042048 0, -99.9413138944 30.6414107828 0, -101.0867060905 30.6280708398 0, -101.1084940324 31.6181357244 0))",True,False,False,True
14RLV,2022-03-05,2022-03-05T17:12:11.024000+00:00,S2A_MSIL2A_20220305T171211_N0510_R112_T14RLV_20240528T205331,57.116014,False,66.247,USA,"POLYGON Z ((-101.1084940324 31.6181357244 0, -99.9511494784 31.6320042048 0, -99.9413138944 30.6414107828 0, -101.0867060905 30.6280708398 0, -101.1084940324 31.6181357244 0))",True,False,False,True
14RLV,2024-09-28,2024-09-28T17:20:19.024000+00:00,S2B_MSIL2A_20240928T172019_N0511_R012_T14RLV_20240928T230406,0.000279,True,0.0,USA,"POLYGON Z ((-101.1084940324 31.6181357244 0, -99.9511494784 31.6320042048 0, -99.9413138944 30.6414107828 0, -101.0867060905 30.6280708398 0, -101.1084940324 31.6181357244 0))",True,False,False,True
14RLV,2025-02-17,2025-02-17T17:14:21.025000+00:00,S2C_MSIL2A_20250217T171421_N0511_R112_T14RLV_20250217T210311,5.194782,False,0.0,USA,"POLYGON Z ((-101.1084940324 31.6181357244 0, -99.9511494784 31.6320042048 0, -99.9413138944 30.6414107828 0, -101.0867060905 30.6280708398 0, -101.1084940324 31.6181357244 0))",True,False,False,True
14SKA,2016-05-11,2016-05-11T17:29:02.027000+00:00,S2A_MSIL2A_20160511T172902_N0212_R055_T14SKA_20210211T102944,3.793054,True,0.0,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2016-07-17,2016-07-17T17:23:02.026000+00:00,S2A_MSIL2A_20160717T172302_N0212_R012_T14SKA_20210212T053012,0.118056,False,0.0,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2018-08-21,2018-08-21T17:18:49.024000+00:00,S2B_MSIL2A_20180821T171849_N0212_R012_T14SKA_20201011T050922,4.356837,False,0.0,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2025-01-11,2025-01-11T17:27:01.024000+00:00,S2A_MSIL2A_20250111T172701_N0511_R012_T14SKA_20250111T210449,0.01994,False,76.181,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKA,2025-02-18,2025-02-18T17:32:59.024000+00:00,S2B_MSIL2A_20250218T173259_N0511_R055_T14SKA_20250218T205454,66.168243,True,0.0,USA,"POLYGON Z ((-102.1929523539 32.496813532 0, -101.0252199246 32.5210468637 0, -101.0035445779 31.5310701142 0, -102.1588207126 31.50774539940001 0, -102.1929523539 32.496813532 0))",True,False,False,True
14SKB,2016-09-15,2016-09-15T17:22:52.026000+00:00,S2A_MSIL2A_20160915T172252_N0212_R012_T14SKB_20210213T011801,81.012233,False,75.654,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2017-12-19,2017-12-19T17:27:31.026000+00:00,S2A_MSIL2A_20171219T172731_N0212_R012_T14SKB_20201014T150511,29.100728,True,0.0,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2021-04-07,2021-04-07T17:18:49.024000+00:00,S2B_MSIL2A_20210407T171849_N0212_R012_T14SKB_20210408T081205,0.70159,False,0.0,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKB,2023-09-29,2023-09-29T17:21:21.024000+00:00,S2A_MSIL2A_20230929T172121_N0509_R012_T14SKB_20230930T031207,0.242249,True,0.0,USA,"POLYGON Z ((-102.2255333482 33.3976197781 0, -101.0459113336 33.4226979051 0, -101.0232458105 32.4328754352 0, -102.1898438202 32.4087238164 0, -102.2255333482 33.3976197781 0))",True,False,False,True
14SKC,2016-08-06,2016-08-06T17:23:02.026000+00:00,S2A_MSIL2A_20160806T172302_N0212_R012_T14SKC_20210212T114642,6.067769,False,75.858,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2017-02-05,2017-02-05T17:35:11.026000+00:00,S2A_MSIL2A_20170205T173511_N0212_R055_T14SKC_20210208T070620,42.737093,False,92.185,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SKC,2020-12-03,2020-12-03T17:27:11.024000+00:00,S2A_MSIL2A_20201203T172711_N0212_R012_T14SKC_20201204T073108,11.538036,True,0.0,USA,"POLYGON Z ((-102.259596283 34.2982656608 0, -101.0675447348 34.324205852 0, -101.0438472044 33.3345403393 0, -102.2222831961 33.3095455631 0, -102.259596283 34.2982656608 0))",True,False,False,True
14SLA,2016-09-15,2016-09-15T17:22:52.026000+00:00,S2A_MSIL2A_20160915T172252_N0212_R012_T14SLA_20210213T011808,36.170795,False,93.311,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2017-09-05,2017-09-05T17:18:49.027000+00:00,S2B_MSIL2A_20170905T171849_N0212_R012_T14SLA_20210201T192746,3.258214,False,6.773,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2022-10-09,2022-10-09T17:22:19.024000+00:00,S2B_MSIL2A_20221009T172219_N0400_R012_T14SLA_20221010T045107,54.404712,False,0.0,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2023-08-05,2023-08-05T17:18:59.024000+00:00,S2B_MSIL2A_20230805T171859_N0509_R012_T14SLA_20230805T224251,0.003215,False,0.0,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLA,2023-11-23,2023-11-23T17:26:29.024000+00:00,S2B_MSIL2A_20231123T172629_N0509_R012_T14SLA_20231123T231516,0.001304,False,92.797,USA,"POLYGON Z ((-101.1292844506 32.519327665 0, -99.9605349614 32.5336869262 0, -99.9502480981 31.5432360635 0, -101.1064973007 31.5294153911 0, -101.1292844506 32.519327665 0))",True,False,False,True
14SLB,2017-09-30,2017-09-30T17:21:21.026000+00:00,S2A_MSIL2A_20170930T172121_N0212_R012_T14SLB_20210202T120106,95.899397,True,0.0,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2018-03-24,2018-03-24T17:19:49.027000+00:00,S2B_MSIL2A_20180324T171949_N0212_R012_T14SLB_20201013T134704,71.413505,False,92.51,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2019-03-24,2019-03-24T17:19:51.024000+00:00,S2A_MSIL2A_20190324T171951_N0212_R012_T14SLB_20201007T100541,74.69332,True,28.566,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2019-11-04,2019-11-04T17:25:09.024000+00:00,S2B_MSIL2A_20191104T172509_N0212_R012_T14SLB_20201003T131124,0.01864,False,0.0,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2021-03-18,2021-03-18T17:19:29.024000+00:00,S2B_MSIL2A_20210318T171929_N0212_R012_T14SLB_20210319T143453,0.042442,False,93.496,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2022-01-22,2022-01-22T17:26:19.024000+00:00,S2B_MSIL2A_20220122T172619_N0300_R012_T14SLB_20220123T131643,0.444056,True,0.0,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLB,2023-11-23,2023-11-23T17:26:29.024000+00:00,S2B_MSIL2A_20231123T172629_N0509_R012_T14SLB_20231123T231743,0.201117,False,0.0,USA,"POLYGON Z ((-101.1510371334 33.4209187581 0, -99.9703550584 33.4357787985 0, -99.9595980613 32.4454728593 0, -101.12720908 32.431162035 0, -101.1510371334 33.4209187581 0))",True,False,False,True
14SLC,2017-04-03,2017-04-03T17:22:51.026000+00:00,S2A_MSIL2A_20170403T172251_N0212_R012_T14SLC_20210209T042631,0.023527,False,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2019-12-19,2019-12-19T17:27:31.024000+00:00,S2A_MSIL2A_20191219T172731_N0212_R012_T14SLC_20201003T065651,16.888534,False,92.775,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2021-12-23,2021-12-23T17:27:29.024000+00:00,S2B_MSIL2A_20211223T172729_N0300_R012_T14SLC_20211224T123620,95.144325,True,0.0,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SLC,2023-11-23,2023-11-23T17:26:29.024000+00:00,S2B_MSIL2A_20231123T172629_N0509_R012_T14SLC_20231123T231512,1.679251,False,93.383,USA,"POLYGON Z ((-101.1737800605 34.3223655296 0, -99.98062243290002 34.3377366076 0, -99.9693754185 33.3475777377 0, -101.1488671366 33.3327671071 0, -101.1737800605 34.3223655296 0))",True,False,False,True
14SMA,2019-01-28,2019-01-28T17:25:59.024000+00:00,S2B_MSIL2A_20190128T172559_N0212_R012_T14SMA_20201008T053113,2.40261,True,0.0,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2019-08-26,2019-08-26T17:18:59.024000+00:00,S2B_MSIL2A_20190826T171859_N0212_R012_T14SMA_20201005T051751,0.048009,False,93.816,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2020-04-27,2020-04-27T17:19:01.024000+00:00,S2A_MSIL2A_20200427T171901_N0212_R012_T14SMA_20200922T074141,40.306278,True,0.0,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2023-01-09,2023-01-09T17:17:01.024000+00:00,S2A_MSIL2A_20230109T171701_N0510_R112_T14SMA_20240810T110802,0.000491,False,0.0,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMA,2024-06-07,2024-06-07T17:08:49.024000+00:00,S2B_MSIL2A_20240607T170849_N0510_R112_T14SMA_20240607T231840,1.606375,True,0.0,USA,"POLYGON Z ((-100.0653057527 32.5328430191 0, -98.8960600635 32.5373122829 0, -98.8971734126 31.5467254146 0, -100.053897329 31.54242381410001 0, -100.0653057527 32.5328430191 0))",True,False,False,True
14SMB,2022-04-09,2022-04-09T17:08:49.024000+00:00,S2B_MSIL2A_20220409T170849_N0400_R112_T14SMB_20220410T132811,0.063652,False,0.0,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMB,2022-10-14,2022-10-14T17:23:01.024000+00:00,S2A_MSIL2A_20221014T172301_N0400_R012_T14SMB_20221015T074355,0.000379,False,69.729,USA,"POLYGON Z ((-100.0761965047 33.4349054555 0, -98.8949972264 33.4395306156 0, -98.8961614646 32.4490859845 0, -100.0642667046 32.4446317993 0, -100.0761965047 33.4349054555 0))",True,False,False,True
14SMC,2022-12-08,2022-12-08T17:27:19.024000+00:00,S2B_MSIL2A_20221208T172719_N0400_R012_T14SMC_20221209T170634,30.905363,False,0.0,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
14SMC,2024-01-27,2024-01-27T17:26:01.024000+00:00,S2A_MSIL2A_20240127T172601_N0510_R012_T14SMC_20240127T223510,0.781364,False,0.0,USA,"POLYGON Z ((-100.0875832838 34.3368332252 0, -98.8938859736 34.3416174786 0, -98.8951032539 33.3513170774 0, -100.0751100583 33.346707299 0, -100.0875832838 34.3368332252 0))",True,False,False,True
