mgrs,date,datetime,ID,cloud_percent,selected_due_to_high_nodata_clouds,nodata_perc,EI_region,geometry,inside_val_regions,inside_hassi,inside_marcellus,inside_permian
18PVQ,2022-11-17,2022-11-17T15:36:21.024000+00:00,S2A_MSIL2A_20221117T153621_N0400_R068_T18PVQ_20221118T054837,96.503681,True,11.678,South and Central America,"POLYGON Z ((-75.9102439067 9.0456132367 0, -74.911191901 9.0467326073 0, -74.9114215387 8.053559487 0, -75.9078906121 8.0525646706 0, -75.9102439067 9.0456132367 0))",False,False,False,False
18PVR,2021-08-31,2021-08-31T15:26:41.024000+00:00,S2A_MSIL2A_20210831T152641_N0300_R025_T18PVR_20210901T032041,97.354826,False,87.518,South and Central America,"POLYGON Z ((-75.9126358702 9.9501627785 0, -74.9109584896 9.9513961783 0, -74.9112134793 8.9582717408 0, -75.910022775 8.9571634899 0, -75.9126358702 9.9501627785 0))",False,False,False,False
18PVR,2023-03-07,2023-03-07T15:36:21.024000+00:00,S2A_MSIL2A_20230307T153621_N0510_R068_T18PVR_20240821T022356,31.052938,True,0.071,South and Central America,"POLYGON Z ((-75.9126358702 9.9501627785 0, -74.9109584896 9.9513961783 0, -74.9112134793 8.9582717408 0, -75.910022775 8.9571634899 0, -75.9126358702 9.9501627785 0))",False,False,False,False
18PVS,2022-08-09,2022-08-09T15:36:31.024000+00:00,S2A_MSIL2A_20220809T153631_N0400_R068_T18PVS_20220811T041837,34.008199,False,0.001,South and Central America,"POLYGON Z ((-75.9152660258 10.8541203032 0, -74.9107018348 10.8554682669 0, -74.9109824857 9.86239718 0, -75.9123899627 9.8611750242 0, -75.9152660258 10.8541203032 0))",False,False,False,False
18PWR,2022-10-15,2022-10-15T15:26:41.024000+00:00,S2A_MSIL2A_20221015T152641_N0400_R025_T18PWR_20221016T070458,53.222787,False,1.364,South and Central America,"POLYGON Z ((-75.0001824622 9.951408032 0, -73.9985178989 9.9499085281 0, -74.0013852835 8.9569350373 0, -75.0001819397 8.9582823917 0, -75.0001824622 9.951408032 0))",False,False,False,False
18PWS,2024-07-11,2024-07-11T15:26:59.024000+00:00,S2B_MSIL2A_20240711T152659_N0510_R025_T18PWS_20240711T223527,40.991461,False,16.254,South and Central America,"POLYGON Z ((-75.0001829881 10.8554812216 0, -73.9956317944 10.8538424371 0, -73.9987877364 9.8609230917 0, -75.000182413 9.8624089256 0, -75.0001829881 10.8554812216 0))",False,False,False,False
18PXQ,2018-04-19,2018-04-19T15:26:41.026000+00:00,S2A_MSIL2A_20180419T152641_N0212_R025_T18PXQ_20201013T000059,96.843186,False,0.001,South and Central America,"POLYGON Z ((-74.0901200137 9.0456141402 0, -73.0913531471 9.0417747241 0, -73.0962848488 8.0491532706 0, -74.0924723677 8.0525654735 0, -74.0901200137 9.0456141402 0))",False,False,False,False
18PXQ,2020-10-15,2020-10-15T15:26:51.024000+00:00,S2A_MSIL2A_20201015T152651_N0212_R025_T18PXQ_20201019T065710,27.171181,True,0.001,South and Central America,"POLYGON Z ((-74.0901200137 9.0456141402 0, -73.0913531471 9.0417747241 0, -73.0962848488 8.0491532706 0, -74.0924723677 8.0525654735 0, -74.0901200137 9.0456141402 0))",False,False,False,False
18PXR,2019-12-20,2019-12-20T15:26:31.024000+00:00,S2A_MSIL2A_20191220T152631_N0212_R025_T18PXR_20201003T072141,22.938086,False,0.0,South and Central America,"POLYGON Z ((-74.0877290063 9.950163774 0, -73.0863404309 9.9459332462 0, -73.0918165626 8.953363108 0, -74.090341057 8.9571643844 0, -74.0877290063 9.950163774 0))",False,False,False,False
18PXS,2022-01-28,2022-01-28T15:26:41.024000+00:00,S2A_MSIL2A_20220128T152641_N0400_R025_T18PXS_20220213T093231,1.072389,False,0.0,South and Central America,"POLYGON Z ((-74.0850999018 10.8541213912 0, -73.0808285737 10.84949792 0, -73.0868557656 9.8569840489 0, -74.0879748154 9.8611760107 0, -74.0850999018 10.8541213912 0))",False,False,False,False
18PYQ,2018-01-11,2018-01-11T15:16:59.027000+00:00,S2B_MSIL2A_20180111T151659_N0212_R125_T18PYQ_20210517T113910,20.612985,False,51.685,South and Central America,"POLYGON Z ((-73.1808403617 9.0422296813 0, -72.1826050476 9.0359179993 0, -72.1898785147 8.0439482114 0, -73.1855411571 8.0495576049 0, -73.1808403617 9.0422296813 0))",False,False,False,False
18PYQ,2023-05-08,2023-05-08T15:26:39.024000+00:00,S2B_MSIL2A_20230508T152639_N0509_R025_T18PYQ_20230508T213657,37.186518,True,33.1,South and Central America,"POLYGON Z ((-73.1808403617 9.0422296813 0, -72.1826050476 9.0359179993 0, -72.1898785147 8.0439482114 0, -73.1855411571 8.0495576049 0, -73.1808403617 9.0422296813 0))",False,False,False,False
18PYR,2023-05-23,2023-05-23T15:26:41.024000+00:00,S2A_MSIL2A_20230523T152641_N0509_R025_T18PYR_20230524T010741,39.711615,False,13.787,South and Central America,"POLYGON Z ((-73.1760623425 9.9464345482 0, -72.1752121477 9.9394799293 0, -72.183288509 8.9475645608 0, -73.1812820799 8.9538135458 0, -73.1760623425 9.9464345482 0))",False,False,False,False
18PYS,2021-09-20,2021-09-20T15:26:41.024000+00:00,S2A_MSIL2A_20210920T152641_N0300_R025_T18PYS_20210921T085512,27.818315,False,0.305,South and Central America,"POLYGON Z ((-73.1708085493 10.8500457838 0, -72.1670831587 10.8424452223 0, -72.175972176 9.8505895596 0, -73.1765535492 9.8574807811 0, -73.1708085493 10.8500457838 0))",False,False,False,False
18PYT,2017-10-21,2017-10-21T15:30:01.026000+00:00,S2A_MSIL2A_20171021T153001_N0212_R025_T18PYT_20201015T011837,34.777218,False,71.469,South and Central America,"POLYGON Z ((-73.165065947 11.7541436852 0, -72.1581979308 11.7458930622 0, -72.1679114466 10.7541024225 0, -73.1713438765 10.7616396265 0, -73.165065947 11.7541436852 0))",False,False,False,False
18PZS,2019-06-18,2019-06-18T15:26:49.024000+00:00,S2B_MSIL2A_20190618T152649_N0212_R025_T18PZS_20201006T035448,71.136007,False,83.77,South and Central America,"POLYGON Z ((-72.2564539926 10.8432546307 0, -71.2535405094 10.8326847323 0, -71.2652817204 9.841739946 0, -72.2650634532 9.8513234295 0, -72.2564539926 10.8432546307 0))",False,False,False,False
18PZS,2024-02-14,2024-02-14T15:17:21.024000+00:00,S2A_MSIL2A_20240214T151721_N0510_R125_T18PZS_20240214T214208,11.499824,True,0.489,South and Central America,"POLYGON Z ((-72.2564539926 10.8432546307 0, -71.2535405094 10.8326847323 0, -71.2652817204 9.841739946 0, -72.2650634532 9.8513234295 0, -72.2564539926 10.8432546307 0))",False,False,False,False
19FCC,2019-12-14,2019-12-14T14:17:29.024000+00:00,S2B_MSIL2A_20191214T141729_N0212_R010_T19FCC_20201003T050046,91.169456,False,16.234,South and Central America,"POLYGON Z ((-71.8762917683 -51.415883589 0, -70.2979078728 -51.4439979075 0, -70.3267084901 -52.430956612 0, -71.9400285435 -52.4018338361 0, -71.8762917683 -51.415883589 0))",False,False,False,False
19FCD,2024-11-02,2024-11-02T14:17:11.024000+00:00,S2A_MSIL2A_20241102T141711_N0511_R010_T19FCD_20241102T194646,42.87475,False,1.042,South and Central America,"POLYGON Z ((-71.8213003313 -50.51756109790001 0, -70.2730610571 -50.54479369910001 0, -70.3004068315 -51.5319145592 0, -71.8818222779 -51.5037121821 0, -71.8213003313 -50.51756109790001 0))",False,False,False,False
19FCE,2016-06-07,2016-06-07T14:20:42.027000+00:00,S2A_MSIL2A_20160607T142042_N0212_R010_T19FCE_20210211T172320,28.793216,False,0.001,South and Central America,"POLYGON Z ((-71.7690373679 -49.61905782649999 0, -70.2494487845 -49.6454414181 0, -70.2754348036 -50.63272481239999 0, -71.8265541316 -50.6054074762 0, -71.7690373679 -49.61905782649999 0))",False,False,False,False
19FCE,2019-07-07,2019-07-07T14:20:49.024000+00:00,S2B_MSIL2A_20190707T142049_N0212_R010_T19FCE_20201005T104700,84.393149,True,0.0,South and Central America,"POLYGON Z ((-71.7690373679 -49.61905782649999 0, -70.2494487845 -49.6454414181 0, -70.2754348036 -50.63272481239999 0, -71.8265541316 -50.6054074762 0, -71.7690373679 -49.61905782649999 0))",False,False,False,False
19FDB,2020-08-24,2020-08-24T14:00:59.024000+00:00,S2B_MSIL2A_20200824T140059_N0212_R067_T19FDB_20200827T152906,14.296946,False,1.634,South and Central America,"POLYGON Z ((-70.46845323 -52.3408085535 0, -68.8567109775 -52.3498468596 0, -68.8534243519 -53.3369093823 0, -70.5021200819 -53.32754389630001 0, -70.46845323 -52.3408085535 0))",False,False,False,False
19FDB,2024-07-14,2024-07-14T13:57:09.024000+00:00,S2B_MSIL2A_20240714T135709_N0510_R067_T19FDB_20240714T194302,0.541685,True,1.494,South and Central America,"POLYGON Z ((-70.46845323 -52.3408085535 0, -68.8567109775 -52.3498468596 0, -68.8534243519 -53.3369093823 0, -70.5021200819 -53.32754389630001 0, -70.46845323 -52.3408085535 0))",False,False,False,False
19FDC,2021-05-29,2021-05-29T14:10:51.024000+00:00,S2A_MSIL2A_20210529T141051_N0212_R110_T19FDC_20210530T003732,45.882846,False,0.001,South and Central America,"POLYGON Z ((-70.4394521499 -51.4423452524 0, -68.8595420423 -51.4510980778 0, -68.8564241864 -52.4383116711 0, -70.4713910414 -52.4292446403 0, -70.4394521499 -51.4423452524 0))",False,False,False,False
19FDC,2023-03-10,2023-03-10T14:07:01.024000+00:00,S2A_MSIL2A_20230310T140701_N0509_R110_T19FDC_20230310T233700,25.217518,True,0.001,South and Central America,"POLYGON Z ((-70.4394521499 -51.4423452524 0, -68.8595420423 -51.4510980778 0, -68.8564241864 -52.4383116711 0, -70.4713910414 -52.4292446403 0, -70.4394521499 -51.4423452524 0))",False,False,False,False
19FDD,2021-03-15,2021-03-15T14:10:49.024000+00:00,S2B_MSIL2A_20210315T141049_N0212_R110_T19FDD_20210317T043010,3.62533,False,0.0,South and Central America,"POLYGON Z ((-70.4118977535 -50.5431929029 0, -68.8622318168 -50.5516710316 0, -68.8592715164 -51.5390369854 0, -70.4422234155 -51.5302567247 0, -70.4118977535 -50.5431929029 0))",False,False,False,False
19FDE,2017-03-08,2017-03-08T14:00:41.026000+00:00,S2A_MSIL2A_20170308T140041_N0212_R067_T19FDE_20210208T204449,66.428306,False,80.686,South and Central America,"POLYGON Z ((-70.3857123162 -49.6438905545 0, -68.8647878992 -49.652104194 0, -68.8619748508 -50.6396235593 0, -70.4145301747 -50.6311190325 0, -70.3857123162 -49.6438905545 0))",False,False,False,False
19FDE,2019-02-24,2019-02-24T14:10:49.024000+00:00,S2B_MSIL2A_20190224T141049_N0212_R110_T19FDE_20201030T025505,31.369806,True,0.0,South and Central America,"POLYGON Z ((-70.3857123162 -49.6438905545 0, -68.8647878992 -49.652104194 0, -68.8619748508 -50.6396235593 0, -70.4145301747 -50.6311190325 0, -70.3857123162 -49.6438905545 0))",False,False,False,False
19FDV,2018-07-21,2018-07-21T14:00:51.024000+00:00,S2A_MSIL2A_20180721T140051_N0212_R067_T19FDV_20201011T181848,32.068652,False,24.144,South and Central America,"POLYGON Z ((-70.5313132953 -54.1383655333 0, -68.8505743708 -54.1480113907 0, -68.8469113402 -55.13477577440001 0, -70.5688336602 -55.1247736734 0, -70.5313132953 -54.1383655333 0))",False,False,False,False
19FDV,2022-05-24,2022-05-24T14:10:51.024000+00:00,S2A_MSIL2A_20220524T141051_N0400_R110_T19FDV_20220525T053512,65.361953,True,0.0,South and Central America,"POLYGON Z ((-70.5313132953 -54.1383655333 0, -68.8505743708 -54.1480113907 0, -68.8469113402 -55.13477577440001 0, -70.5688336602 -55.1247736734 0, -70.5313132953 -54.1383655333 0))",False,False,False,False
19FEA,2016-07-01,2016-07-01T14:17:32.026000+00:00,S2A_MSIL2A_20160701T141732_N0212_R067_T19FEA_20210212T005806,12.49474,False,90.695,South and Central America,"POLYGON Z ((-69.0002997445 -53.2490871242 0, -67.3550740096 -53.23773745200001 0, -67.3160973912 -54.22423870030001 0, -69.000306851 -54.2360031114 0, -69.0002997445 -53.2490871242 0))",False,False,False,False
19FEA,2019-04-15,2019-04-15T14:10:49.024000+00:00,S2B_MSIL2A_20190415T141049_N0212_R110_T19FEA_20201007T023351,24.094497,True,0.0,South and Central America,"POLYGON Z ((-69.0002997445 -53.2490871242 0, -67.3550740096 -53.23773745200001 0, -67.3160973912 -54.22423870030001 0, -69.000306851 -54.2360031114 0, -69.0002997445 -53.2490871242 0))",False,False,False,False
19FEV,2018-02-28,2018-02-28T14:07:21.026000+00:00,S2A_MSIL2A_20180228T140721_N0212_R024_T19FEV_20201014T015247,56.764191,False,1.971,South and Central America,"POLYGON Z ((-69.0003062006 -54.1481041035 0, -67.3196641317 -54.13637742820001 0, -67.2784965539 -55.1227121648 0, -69.0003137069 -55.1348719121 0, -69.0003062006 -54.1481041035 0))",False,False,False,False
19FEV,2024-07-24,2024-07-24T13:57:09.024000+00:00,S2B_MSIL2A_20240724T135709_N0511_R067_T19FEV_20240724T195733,2.81882,True,0.0,South and Central America,"POLYGON Z ((-69.0003062006 -54.1481041035 0, -67.3196641317 -54.13637742820001 0, -67.2784965539 -55.1227121648 0, -69.0003137069 -55.1348719121 0, -69.0003062006 -54.1481041035 0))",False,False,False,False
19GCJ,2020-01-13,2020-01-13T14:16:49.024000+00:00,S2B_MSIL2A_20200113T141649_N0212_R010_T19GCJ_20201002T181543,26.623406,False,58.544,South and Central America,"POLYGON Z ((-71.5840651204 -46.0243533958 0, -70.1658919103 -46.04762762250001 0, -70.187236741 -47.0355628073 0, -71.6313209884 -47.01147664359999 0, -71.5840651204 -46.0243533958 0))",False,False,False,False
19GCJ,2020-02-20,2020-02-20T14:26:51.024000+00:00,S2A_MSIL2A_20200220T142651_N0212_R053_T19GCJ_20200930T035902,0.263473,True,0.001,South and Central America,"POLYGON Z ((-71.5840651204 -46.0243533958 0, -70.1658919103 -46.04762762250001 0, -70.187236741 -47.0355628073 0, -71.6313209884 -47.01147664359999 0, -71.5840651204 -46.0243533958 0))",False,False,False,False
19GCK,2024-02-01,2024-02-01T14:17:09.024000+00:00,S2B_MSIL2A_20240201T141709_N0510_R010_T19GCK_20240201T221403,13.512895,False,39.059,South and Central America,"POLYGON Z ((-71.5431154933 -45.1249739906 0, -70.1473965467 -45.14753318929999 0, -70.1677479608 -46.135631294 0, -71.5881743902 -46.11228592030001 0, -71.5431154933 -45.1249739906 0))",False,False,False,False
19GCK,2024-07-28,2024-07-28T14:27:21.024000+00:00,S2A_MSIL2A_20240728T142721_N0511_R053_T19GCK_20240728T231656,0.877251,True,0.0,South and Central America,"POLYGON Z ((-71.5431154933 -45.1249739906 0, -70.1473965467 -45.14753318929999 0, -70.1677479608 -46.135631294 0, -71.5881743902 -46.11228592030001 0, -71.5431154933 -45.1249739906 0))",False,False,False,False
19GDH,2019-12-16,2019-12-16T14:10:41.024000+00:00,S2A_MSIL2A_20191216T141041_N0212_R110_T19GDH_20201003T053913,28.570829,False,0.759,South and Central America,"POLYGON Z ((-70.3145475364 -46.94562243189999 0, -68.8717343449 -46.9530974049 0, -68.8693097407 -47.9410817154 0, -70.3393875311 -47.93334528960001 0, -70.3145475364 -46.94562243189999 0))",False,False,False,False
19GDH,2020-10-01,2020-10-01T14:10:51.024000+00:00,S2A_MSIL2A_20201001T141051_N0212_R110_T19GDH_20201004T103019,50.147267,True,1.298,South and Central America,"POLYGON Z ((-70.3145475364 -46.94562243189999 0, -68.8717343449 -46.9530974049 0, -68.8693097407 -47.9410817154 0, -70.3393875311 -47.93334528960001 0, -70.3145475364 -46.94562243189999 0))",False,False,False,False
19GDJ,2020-06-06,2020-06-06T14:17:41.024000+00:00,S2A_MSIL2A_20200606T141741_N0212_R010_T19GDJ_20200918T210449,75.096929,False,0.0,South and Central America,"POLYGON Z ((-70.2930489153 -46.04625960850001 0, -68.8738327628 -46.0535047353 0, -68.8715222798 -47.0416450603 0, -70.3167201569 -47.03414704940001 0, -70.2930489153 -46.04625960850001 0))",False,False,False,False
19GDJ,2023-11-10,2023-11-10T14:07:09.024000+00:00,S2B_MSIL2A_20231110T140709_N0509_R110_T19GDJ_20231110T201310,0.030316,True,18.317,South and Central America,"POLYGON Z ((-70.2930489153 -46.04625960850001 0, -68.8738327628 -46.0535047353 0, -68.8715222798 -47.0416450603 0, -70.3167201569 -47.03414704940001 0, -70.2930489153 -46.04625960850001 0))",False,False,False,False
19GDK,2019-01-13,2019-01-13T14:20:31.024000+00:00,S2A_MSIL2A_20190113T142031_N0212_R010_T19GDK_20201008T011017,1.023361,False,45.235,South and Central America,"POLYGON Z ((-70.2725376424 -45.1462072191 0, -68.8758347756 -45.1532296557 0, -68.8736318549 -46.141526382 0, -70.2951072634 -46.1342590965 0, -70.2725376424 -45.1462072191 0))",False,False,False,False
19GDK,2020-04-29,2020-04-29T14:10:39.024000+00:00,S2B_MSIL2A_20200429T141039_N0212_R110_T19GDK_20200922T153157,1.314805,True,0.001,South and Central America,"POLYGON Z ((-70.2725376424 -45.1462072191 0, -68.8758347756 -45.1532296557 0, -68.8736318549 -46.141526382 0, -70.2951072634 -46.1342590965 0, -70.2725376424 -45.1462072191 0))",False,False,False,False
19GEH,2021-08-20,2021-08-20T14:17:41.024000+00:00,S2A_MSIL2A_20210820T141741_N0300_R010_T19GEH_20210821T072205,46.268448,False,88.295,South and Central America,"POLYGON Z ((-69.0002628398 -46.9531692485 0, -67.5575064039 -46.9440816812 0, -67.5302507193 -47.93175065740001 0, -69.0002678083 -47.9411560723 0, -69.0002628398 -46.9531692485 0))",False,False,False,False
19GEH,2022-01-19,2022-01-19T14:10:39.024000+00:00,S2B_MSIL2A_20220119T141039_N0300_R110_T19GEH_20220120T051910,11.972843,True,0.001,South and Central America,"POLYGON Z ((-69.0002628398 -46.9531692485 0, -67.5575064039 -46.9440816812 0, -67.5302507193 -47.93175065740001 0, -69.0002678083 -47.9411560723 0, -69.0002628398 -46.9531692485 0))",False,False,False,False
19GEJ,2016-11-11,2016-11-11T14:10:42.026000+00:00,S2A_MSIL2A_20161111T141042_N0212_R110_T19GEJ_20210414T045719,93.495674,False,0.0,South and Central America,"POLYGON Z ((-69.0002585397 -46.0535743695 0, -67.5810958557 -46.0447662264 0, -67.5551224915 -47.0326015508 0, -69.0002632744 -47.04171712539999 0, -69.0002585397 -46.0535743695 0))",False,False,False,False
19GEJ,2020-06-08,2020-06-08T14:10:49.024000+00:00,S2B_MSIL2A_20200608T141049_N0212_R110_T19GEJ_20200826T155924,0.834855,True,0.001,South and Central America,"POLYGON Z ((-69.0002585397 -46.0535743695 0, -67.5810958557 -46.0447662264 0, -67.5551224915 -47.0326015508 0, -69.0002632744 -47.04171712539999 0, -69.0002585397 -46.0535743695 0))",False,False,False,False
19GEK,2023-05-19,2023-05-19T14:07:11.024000+00:00,S2A_MSIL2A_20230519T140711_N0509_R110_T19GEK_20230519T222857,0.137206,False,43.74,South and Central America,"POLYGON Z ((-69.0002544372 -45.1532971494 0, -67.6036020114 -45.14475973140001 0, -67.5788373211 -46.1327611477 0, -69.0002589514 -46.14159622919999 0, -69.0002544372 -45.1532971494 0))",False,False,False,False
19GEK,2024-09-23,2024-09-23T14:17:11.024000+00:00,S2A_MSIL2A_20240923T141711_N0511_R010_T19GEK_20240923T203156,15.06453,True,0.001,South and Central America,"POLYGON Z ((-69.0002544372 -45.1532971494 0, -67.6036020114 -45.14475973140001 0, -67.5788373211 -46.1327611477 0, -69.0002589514 -46.14159622919999 0, -69.0002544372 -45.1532971494 0))",False,False,False,False
19GFH,2016-11-01,2016-11-01T14:10:42.026000+00:00,S2A_MSIL2A_20161101T141042_N0212_R110_T19GFH_20210213T162354,1.200565,False,0.0,South and Central America,"POLYGON Z ((-67.6859779308 -46.9456284647 0, -66.2444427554 -46.9199970795 0, -66.1924368779 -47.9068242171 0, -67.6611478583 -47.9333515334 0, -67.6859779308 -46.9456284647 0))",False,False,False,False
19GFH,2024-11-01,2024-11-01T13:56:59.024000+00:00,S2B_MSIL2A_20241101T135659_N0511_R067_T19GFH_20241101T180052,62.542236,True,6.781,South and Central America,"POLYGON Z ((-67.6859779308 -46.9456284647 0, -66.2444427554 -46.9199970795 0, -66.1924368779 -47.9068242171 0, -67.6611478583 -47.9333515334 0, -67.6859779308 -46.9456284647 0))",False,False,False,False
19HDB,2019-01-01,2019-01-01T14:27:49.024000+00:00,S2B_MSIL2A_20190101T142749_N0212_R053_T19HDB_20201007T220104,9.100448,False,0.0,South and Central America,"POLYGON Z ((-70.0875763002 -34.3362922175 0, -68.8938866551 -34.3410763744 0, -68.8926085209 -35.331216408 0, -70.1006729728 -35.3262537054 0, -70.0875763002 -34.3362922175 0))",False,False,False,False
19HDC,2021-06-19,2021-06-19T14:27:29.024000+00:00,S2B_MSIL2A_20210619T142729_N0212_R053_T19HDC_20210619T232141,29.435524,False,67.867,South and Central America,"POLYGON Z ((-70.0761898249 -33.4343643664 0, -68.8949978783 -33.4389894321 0, -68.893775323 -34.429275716 0, -70.0887170931 -34.4244758248 0, -70.0761898249 -33.4343643664 0))",False,False,False,False
19HDC,2022-12-19,2022-12-19T14:37:31.024000+00:00,S2A_MSIL2A_20221219T143731_N0400_R096_T19HDC_20221220T093620,8.807592,True,0.001,South and Central America,"POLYGON Z ((-70.0761898249 -33.4343643664 0, -68.8949978783 -33.4389894321 0, -68.893775323 -34.429275716 0, -70.0887170931 -34.4244758248 0, -70.0761898249 -33.4343643664 0))",False,False,False,False
19HDD,2024-02-19,2024-02-19T14:27:11.024000+00:00,S2A_MSIL2A_20240219T142711_N0510_R053_T19HDD_20240219T211350,9.078767,False,0.039,South and Central America,"POLYGON Z ((-70.0653057527 -32.5328430191 0, -68.8960600635 -32.5373122829 0, -68.8948907361 -33.5277428967 0, -70.0772876925 -33.5231023242 0, -70.0653057527 -32.5328430191 0))",False,False,False,False
19HDT,2022-11-01,2022-11-01T14:27:09.024000+00:00,S2B_MSIL2A_20221101T142709_N0400_R053_T19HDT_20221102T002512,22.274382,False,0.001,South and Central America,"POLYGON Z ((-70.1385290788 -37.9420809161 0, -68.8889139942 -37.9475371324 0, -68.8873868783 -38.9370768562 0, -70.1541764428 -38.9314249343 0, -70.1385290788 -37.9420809161 0))",False,False,False,False
19HDU,2021-05-05,2021-05-05T14:27:31.024000+00:00,S2A_MSIL2A_20210505T142731_N0212_R053_T19HDU_20210507T190214,0.314571,False,0.0,South and Central America,"POLYGON Z ((-70.1249272834 -37.0407090266 0, -68.890241458 -37.04599142 0, -68.88878099 -38.0356832555 0, -70.1398918923 -38.0302098193 0, -70.1249272834 -37.0407090266 0))",False,False,False,False
19HEC,2017-03-17,2017-03-17T14:41:21.026000+00:00,S2A_MSIL2A_20170317T144121_N0212_R053_T19HEC_20210208T232024,0.024649,False,0.001,South and Central America,"POLYGON Z ((-69.0002151684 -33.4390338827 0, -67.8190497284 -33.4334109931 0, -67.8053036797 -34.4234864167 0, -69.0002176737 -34.4293218469 0, -69.0002151684 -33.4390338827 0))",False,False,False,False
19HEC,2019-06-20,2019-06-20T14:27:59.024000+00:00,S2B_MSIL2A_20190620T142759_N0212_R053_T19HEC_20201006T044308,79.372928,True,0.0,South and Central America,"POLYGON Z ((-69.0002151684 -33.4390338827 0, -67.8190497284 -33.4334109931 0, -67.8053036797 -34.4234864167 0, -69.0002176737 -34.4293218469 0, -69.0002151684 -33.4390338827 0))",False,False,False,False
19HED,2022-08-23,2022-08-23T14:27:09.024000+00:00,S2B_MSIL2A_20220823T142709_N0400_R053_T19HED_20220824T134738,37.824905,False,0.0,South and Central America,"POLYGON Z ((-69.0002129918 -32.537355236 0, -67.8309927331 -32.5319217595 0, -67.8178450482 -33.5221457547 0, -69.000215388 -33.5277874963 0, -69.0002129918 -32.537355236 0))",False,False,False,False
19HES,2018-08-01,2018-08-01T14:20:39.024000+00:00,S2B_MSIL2A_20180801T142039_N0212_R010_T19HES_20201020T013811,1.825853,False,0.001,South and Central America,"POLYGON Z ((-69.000230478 -38.8484577879 0, -67.7350494575 -38.8416081084 0, -67.7170942305 -39.8307527263 0, -69.0002337506 -39.8378463307 0, -69.000230478 -38.8484577879 0))",False,False,False,False
19HEU,2023-10-09,2023-10-09T14:17:11.024000+00:00,S2A_MSIL2A_20231009T141711_N0509_R010_T19HEU_20231009T234130,39.665917,False,0.149,South and Central America,"POLYGON Z ((-69.0002249152 -37.0460421885 0, -67.7655707242 -37.0396201676 0, -67.7491503182 -38.0290815842 0, -69.000227908 -38.0357358602 0, -69.0002249152 -37.0460421885 0))",False,False,False,False
19HFS,2024-05-21,2024-05-21T14:17:09.024000+00:00,S2B_MSIL2A_20240521T141709_N0510_R010_T19HFS_20240521T193217,0.004784,False,0.0,South and Central America,"POLYGON Z ((-67.8477181988 -38.842774019 0, -66.5832860691 -38.8234521304 0, -66.5490124072 -39.8119504301 0, -67.8313613141 -39.8319601529 0, -67.8477181988 -38.842774019 0))",False,False,False,False
19HFU,2016-09-15,2016-09-15T14:20:32.026000+00:00,S2A_MSIL2A_20160915T142032_N0212_R010_T19HFU_20210213T011522,69.199313,False,0.0,South and Central America,"POLYGON Z ((-67.8755224287 -37.04071329 0, -66.6415491679 -37.0225973978 0, -66.6102032426 -38.0114433767 0, -67.8605637991 -38.0302142369 0, -67.8755224287 -37.04071329 0))",False,False,False,False
19HFU,2021-04-17,2021-04-17T14:17:29.024000+00:00,S2B_MSIL2A_20210417T141729_N0212_R010_T19HFU_20210418T021348,38.101093,True,0.0,South and Central America,"POLYGON Z ((-67.8755224287 -37.04071329 0, -66.6415491679 -37.0225973978 0, -66.6102032426 -38.0114433767 0, -67.8605637991 -38.0302142369 0, -67.8755224287 -37.04071329 0))",False,False,False,False
19MHQ,2020-07-30,2020-07-30T14:47:29.024000+00:00,S2B_MSIL2A_20200730T144729_N0212_R139_T19MHQ_20200818T052108,0.000703,False,66.448,South and Central America,"POLYGON Z ((-66.2968049407 -4.5183355026 0, -65.3085706464 -4.5139729726 0, -65.3029975307 -5.5052141114 0, -66.2927185496 -5.510539807 0, -66.2968049407 -4.5183355026 0))",False,False,False,False
19MHQ,2020-12-19,2020-12-19T14:37:31.024000+00:00,S2A_MSIL2A_20201219T143731_N0212_R096_T19MHQ_20201220T160446,87.850793,True,12.636,South and Central America,"POLYGON Z ((-66.2968049407 -4.5183355026 0, -65.3085706464 -4.5139729726 0, -65.3029975307 -5.5052141114 0, -66.2927185496 -5.510539807 0, -66.2968049407 -4.5183355026 0))",False,False,False,False
19MHR,2017-06-28,2017-06-28T14:37:51.026000+00:00,S2A_MSIL2A_20170628T143751_N0212_R096_T19MHR_20210210T022201,10.443022,False,89.023,South and Central America,"POLYGON Z ((-66.2998170079 -3.614481510100001 0, -65.3126785946 -3.6109941688 0, -65.3081195006 -4.6022652767 0, -66.2964741467 -4.6067134874 0, -66.2998170079 -3.614481510100001 0))",False,False,False,False
19NBD,2021-01-20,2021-01-20T15:17:11.024000+00:00,S2A_MSIL2A_20210120T151711_N0212_R125_T19NBD_20210121T031410,65.035103,False,51.276,South and Central America,"POLYGON Z ((-71.700544376 3.6150226456 0, -70.7125943147 3.617435021 0, -70.7109871001 2.624516047 0, -71.6980122428 2.6227668815 0, -71.700544376 3.6150226456 0))",False,False,False,False
19NBD,2021-03-23,2021-03-23T15:07:19.024000+00:00,S2B_MSIL2A_20210323T150719_N0212_R082_T19NBD_20210324T013132,5.232229,True,30.886,South and Central America,"POLYGON Z ((-71.700544376 3.6150226456 0, -70.7125943147 3.617435021 0, -70.7109871001 2.624516047 0, -71.6980122428 2.6227668815 0, -71.700544376 3.6150226456 0))",False,False,False,False
